锘夸氦鏄撴椂闂�,鍏紬璐﹀彿ID,鍟嗘埛鍙�,鐗圭害鍟嗘埛鍙�,璁惧鍙�,寰俊璁㈠崟鍙�,鍟嗘埛璁㈠崟鍙�,鐢ㄦ埛鏍囪瘑,浜ゆ槗绫诲瀷,浜ゆ槗鐘舵€�,浠樻閾惰,璐у竵绉嶇被,搴旂粨璁㈠崟閲戦,浠ｉ噾鍒搁噾棰�,寰俊閫€娆惧崟鍙�,鍟嗘埛閫€娆惧崟鍙�,閫€娆鹃噾棰�,鍏呭€煎埜閫€娆鹃噾棰�,閫€娆剧被鍨�,閫€娆剧姸鎬�,鍟嗗搧鍚嶇О,鍟嗘埛鏁版嵁鍖�,鎵嬬画璐�,璐圭巼,璁㈠崟閲戦,鐢宠閫€娆鹃噾棰�,璐圭巼澶囨敞
`2019-08-18 17:02:09,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000379201908183588061394,`ysj1_3_33_19828_20190818170239,`oLYpU0TdbEaEY727GEzK_Sx-dGI4,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-18 15:51:57,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000374201908183640393968,`ysj1_3_33_19821_20190818155226,`oLYpU0TdbEaEY727GEzK_Sx-dGI4,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満133\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-19 23:10:14,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000375201908192951108131,`ysj1_3_33_19945_20190819231005,`oLYpU0ZwLTSSSMAPr8PIUa_SUbNY,`APP,`SUCCESS,`CCB_DEBIT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-19 15:34:59,`wxd8cddb0385f42add,`1518597551,`0,`,`4200000376201908196477901869,`20190819033453000000867993,`oquYY1htTHLyebwk0a0KIP3_tI_4,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`涓烘墜鏈虹画璐癸細1015,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-19 16:10:15,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000378201908195191791923,`ysj1_3_33_19902_20190819161049,`oLYpU0TdbEaEY727GEzK_Sx-dGI4,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満102\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-19 16:10:55,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000380201908196184605111,`ysj1_3_33_19904_20190819161132,`oLYpU0TdbEaEY727GEzK_Sx-dGI4,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満133\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-19 22:39:19,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000387201908191939045721,`ysj1_3_33_19937_20190819223905,`oLYpU0Tk78YeyTjsS_O9AkaT7Ipc,`APP,`SUCCESS,`CFT,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(5澶�)x1,`,`0.08000,`1.00%,`8.00,`0.00,`
`2019-08-19 19:29:39,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000400201908192061338479,`ysj1_3_33_19919_20190819192923,`oLYpU0VyZadtQ_mv4e6sJuA7PrJM,`APP,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怗VIP(1澶�)x1,`,`0.04000,`1.00%,`4.00,`0.00,`
`2019-08-20 12:42:21,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000381201908209605773996,`ysj1_3_33_19979_20190820124217,`oLYpU0cf0oAygYT9PP4fK7z9pNTQ,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-20 16:26:10,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000382201908206695983805,`ysj1_3_33_19990_20190820162605,`oLYpU0TdbEaEY727GEzK_Sx-dGI4,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満102\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-20 22:39:33,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000373201908206980516455,`ysj1_3_33_20016_20190820223929,`oLYpU0UOSd_d0nD8b0UdfmDKhKoM,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-20 19:21:49,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000382201908201467445114,`ysj1_3_33_19997_20190820192144,`oLYpU0TdbEaEY727GEzK_Sx-dGI4,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満133\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-20 17:43:16,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000396201908202835642609,`ysj1_3_33_19994_20190820174311,`oLYpU0TdbEaEY727GEzK_Sx-dGI4,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満102\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-21 03:58:47,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000374201908215058458268,`ysj1_3_33_20027_20190821035838,`oLYpU0Y97YjfUTbjG6bVXyz-2VAw,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-21 10:09:31,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000383201908217780298406,`ysj1_3_33_20046_20190821100927,`oLYpU0UOSd_d0nD8b0UdfmDKhKoM,`APP,`SUCCESS,`CFT,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(5澶�)x1,`,`0.08000,`1.00%,`8.00,`0.00,`
`2019-08-21 15:06:07,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000384201908213360176889,`ysj1_3_33_20073_20190821150605,`oLYpU0cf0oAygYT9PP4fK7z9pNTQ,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-21 18:06:12,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000387201908219460364073,`ysj1_3_33_20074_20190821180608,`oLYpU0UOSd_d0nD8b0UdfmDKhKoM,`APP,`SUCCESS,`CFT,`CNY,`16.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(5澶�)x2,`,`0.16000,`1.00%,`16.00,`0.00,`
`2019-08-21 08:24:32,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000394201908217792466576,`ysj1_3_33_20033_20190821082427,`oLYpU0UOSd_d0nD8b0UdfmDKhKoM,`APP,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怗VIP(1澶�)x1,`,`0.04000,`1.00%,`4.00,`0.00,`
`2019-08-21 19:20:37,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000399201908216247477036,`ysj1_3_33_20086_20190821192032,`oLYpU0TdbEaEY727GEzK_Sx-dGI4,`APP,`SUCCESS,`CFT,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満133\ 濂楅VIP(5澶�)x1,`,`0.08000,`1.00%,`8.00,`0.00,`
`2019-08-22 00:36:05,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000396201908228356861731,`ysj1_3_33_20104_20190822003601,`oLYpU0QilPQTE6grDL49sCyeSKzU,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満833\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-22 09:49:54,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000386201908220503804746,`ysj1_3_33_20123_20190822094952,`oLYpU0TdbEaEY727GEzK_Sx-dGI4,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満102\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-22 18:22:04,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000386201908222852810453,`ysj1_3_33_20150_20190822182204,`oLYpU0VuJytEoSQQRZkOHfOSJYyg,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満239\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-22 05:30:16,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000378201908223008770779,`ysj1_3_33_20111_20190822053014,`oLYpU0YD7_xqHpMweaq-aSRiuUsk,`APP,`SUCCESS,`CCB_DEBIT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満855\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-22 00:41:21,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000386201908224276610525,`ysj1_3_33_20106_20190822004052,`oLYpU0Y97YjfUTbjG6bVXyz-2VAw,`APP,`SUCCESS,`CFT,`CNY,`28.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満283\ 濂楅VIP(30澶�)x1,`,`0.28000,`1.00%,`28.00,`0.00,`
`2019-08-22 02:05:58,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000384201908223092036078,`ysj1_3_33_20108_20190822020550,`oLYpU0aHH_BbZ8q5OMHQmwul7Hgc,`APP,`SUCCESS,`CFT,`CNY,`10.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈洪挶鍖呭厖鍊�10绉垎,`,`0.10000,`1.00%,`10.00,`0.00,`
`2019-08-22 18:18:11,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000385201908223187953262,`ysj1_3_33_20149_20190822181808,`oLYpU0U5D0FqmoLGuykPna1BF1gE,`APP,`SUCCESS,`CFT,`CNY,`28.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(30澶�)x1,`,`0.28000,`1.00%,`28.00,`0.00,`
`2019-08-23 09:34:35,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000390201908239039064969,`ysj1_3_33_20208_20190823093435,`oLYpU0fqnJtcvf5OiUeg8hoH7hrQ,`APP,`SUCCESS,`ABC_DEBIT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-23 00:36:19,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000397201908238744998889,`ysj1_3_33_20183_20190823003617,`oLYpU0ZClbLUDEMX1K9sLS6WQj9w,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-23 06:01:17,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000380201908239830577773,`ysj1_3_33_20197_20190823060119,`oLYpU0YD7_xqHpMweaq-aSRiuUsk,`APP,`SUCCESS,`CCB_DEBIT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満855\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-23 16:11:29,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000378201908236040875006,`ysj1_3_33_20225_20190823161126,`oLYpU0TdbEaEY727GEzK_Sx-dGI4,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満102\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-24 16:01:11,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000386201908241881049707,`ysj1_3_33_20306_20190824160116,`oLYpU0TdbEaEY727GEzK_Sx-dGI4,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満102\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-24 10:22:53,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000396201908242876731899,`ysj1_3_33_20285_20190824102258,`oLYpU0cdE-5YTtqgI8PhsbGHx5RE,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満1580\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-24 01:28:33,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000397201908248179876326,`ysj1_3_33_20265_20190824012835,`oLYpU0ZBcWNigAggNGFuFoAxNg0s,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-25 10:41:45,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000373201908256729100002,`ysj1_3_33_20371_20190825104141,`oLYpU0Xa7_TJz1cG12srl5gjkJo4,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-25 19:20:30,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000378201908250782669160,`ysj1_3_33_20390_20190825192037,`oLYpU0ZwLTSSSMAPr8PIUa_SUbNY,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-25 23:01:51,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000394201908251285745340,`ysj1_3_33_20425_20190825230151,`oLYpU0Uybhlle2N2yoQnjediSgNU,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-27 12:45:04,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000385201908279538470866,`ysj1_3_33_20549_20190827124514,`oLYpU0TSa3T0Tg4TSvWUs_ebiFws,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-27 11:33:36,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000390201908277958209127,`ysj1_3_33_20546_20190827113346,`oLYpU0fFhrbILwj82I9RRCLRmT-4,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-27 10:48:59,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000394201908275039147875,`ysj1_3_33_20545_20190827104901,`oLYpU0Z3jIpfSSH9hdtDXiG4OTNI,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-28 20:30:17,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000373201908289069750915,`ysj1_3_33_20648_20190828203033,`oLYpU0enOJgghilyl6ZQI7wjBINU,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-28 14:15:45,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000375201908284916730138,`ysj1_3_33_20625_20190828141600,`oLYpU0enOJgghilyl6ZQI7wjBINU,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-28 09:50:42,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000375201908289515083725,`ysj1_3_33_20611_20190828095050,`oLYpU0Z3jIpfSSH9hdtDXiG4OTNI,`APP,`SUCCESS,`PSBC_DEBIT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満255\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-28 11:54:41,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000378201908286511132299,`ysj1_3_33_20618_20190828115456,`oLYpU0VuJytEoSQQRZkOHfOSJYyg,`APP,`SUCCESS,`ABC_DEBIT,`CNY,`28.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(30澶�)x1,`,`0.28000,`1.00%,`28.00,`0.00,`
`2019-08-28 11:54:22,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000382201908288911921406,`ysj1_3_33_20617_20190828115437,`oLYpU0VuJytEoSQQRZkOHfOSJYyg,`APP,`SUCCESS,`ABC_DEBIT,`CNY,`28.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(30澶�)x1,`,`0.28000,`1.00%,`28.00,`0.00,`
`2019-08-28 20:18:45,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000387201908288909063178,`ysj1_3_33_20647_20190828201900,`oLYpU0dHQUfUcIbvUjjSu1e3Bd1w,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-28 11:53:54,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000388201908281816290320,`ysj1_3_33_20616_20190828115352,`oLYpU0VuJytEoSQQRZkOHfOSJYyg,`APP,`SUCCESS,`ABC_DEBIT,`CNY,`28.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(30澶�)x1,`,`0.28000,`1.00%,`28.00,`0.00,`
`2019-08-28 08:24:29,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000394201908286696662541,`ysj1_3_33_20606_20190828082435,`oLYpU0ZkPCl95Fej0ImxIvEVb-G0,`APP,`SUCCESS,`COMM_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怗VIP(1澶�)x1,`,`0.04000,`1.00%,`4.00,`0.00,`
`2019-08-28 07:44:47,`wxd8cddb0385f42add,`1518597551,`0,`,`4200000395201908284178819960,`20190828074437000000104410,`oquYY1hPsCLQ2JMtLnGPVbJdCwb4,`NATIVE,`SUCCESS,`CCB_DEBIT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`濂楅锛歏IP1.5GHz 甯歌鎬ц兘鏅€欰PP鎵嬫満,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-29 00:50:05,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000387201908296267508260,`ysj1_3_33_20678_20190829005022,`oLYpU0bBKGQeu1JAGJCYZjuSqP6Q,`APP,`SUCCESS,`CFT,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満1598\ 濂楅VIP(5澶�)x1,`,`0.08000,`1.00%,`8.00,`0.00,`
`2019-08-29 10:34:45,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000396201908298307658674,`ysj1_3_33_20689_20190829103503,`oLYpU0enOJgghilyl6ZQI7wjBINU,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-29 14:00:52,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000378201908295596064451,`ysj1_3_33_20706_20190829140111,`oLYpU0enOJgghilyl6ZQI7wjBINU,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-30 09:48:57,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000374201908308179360002,`ysj1_3_33_20825_20190830094918,`oLYpU0enOJgghilyl6ZQI7wjBINU,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-30 09:29:29,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000385201908304596027842,`ysj1_3_33_20822_20190830092949,`oLYpU0enOJgghilyl6ZQI7wjBINU,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-30 02:34:53,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000379201908308323240015,`ysj1_3_33_20813_20190830023512,`oLYpU0XT-Blxe6nS5YuXuPiIe96o,`APP,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怗VIP(1澶�)x1,`,`0.04000,`1.00%,`4.00,`0.00,`
`2019-08-30 08:50:33,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000398201908308401772488,`ysj1_3_33_20817_20190830085050,`oLYpU0URUXOlJnQ-ANz9BUwcGO0Y,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-30 02:12:15,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000387201908301661475812,`ysj1_3_33_20809_20190830021223,`oLYpU0XT-Blxe6nS5YuXuPiIe96o,`APP,`SUCCESS,`BOC_DEBIT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-30 09:40:02,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000373201908304311814257,`ysj1_3_33_20823_20190830094023,`oLYpU0enOJgghilyl6ZQI7wjBINU,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈虹画璐逛簯鎵嬫満511\ 濂楅VIP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-30 10:30:24,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000378201908309095537787,`ysj1_3_33_20829_20190830103037,`oLYpU0fXtP5-ibkCqCA3SvcakQOM,`APP,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怗VIP(1澶�)x1,`,`0.04000,`1.00%,`4.00,`0.00,`
`2019-08-31 20:46:26,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000390201908310015607831,`ysj1_3_33_20928_20190831204616,`oLYpU0d3eYi-V91lyb9tCTc_uI1s,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
`2019-08-31 12:23:35,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000391201908313904344226,`ysj1_3_33_20910_20190831122354,`oLYpU0X34Vx7ASpcisyT3tFJEvQM,`APP,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怗VIP(1澶�)x1,`,`0.04000,`1.00%,`4.00,`0.00,`
`2019-08-31 02:42:03,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000377201908311303385922,`ysj1_3_33_20889_20190831024212,`oLYpU0U_eJ5WAlj7ceMlbHhsS2_A,`APP,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怗VIP(1澶�)x1,`,`0.04000,`1.00%,`4.00,`0.00,`
`2019-08-31 10:23:56,`wx6eac05b5e8893ea2,`1518597551,`0,`,`4200000381201908312455091402,`ysj1_3_33_20899_20190831102419,`oLYpU0enOJgghilyl6ZQI7wjBINU,`APP,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0.00,`0.00,`,`,`浜戞墜鏈鸿喘涔板椁怴IP(1澶�)x1,`,`0.02000,`1.00%,`2.00,`0.00,`
